Transaction ID,Sender Account,Receiver Account,Amount (INR),Risk Score,Is Flagged,Status,Timestamp,Location,Device Info,Remark
TXN_20260725_03386_f512f0,ACC40593754,ACC65809811,36692.81,28.0,False,completed,2026-07-25T14:01:39.154131,"Hyderabad, IN",OnePlus 12,Rent transfer
TXN_20260725_04770_c9e81f,ACC39727090,ACC97828025,8157.01,15.0,False,completed,2026-07-25T13:57:53.209650,"Kolkata, IN",OnePlus 12,P2P transfer
TXN_20260725_02986_55721f,ACC70103438,ACC_RING_B,943.07,15.0,False,completed,2026-07-25T13:54:16.795848,"Hyderabad, IN",Samsung Galaxy S24 Ultra,Vendor payment
TXN_20260725_04300_5f74fb,ACC74473089,ACC65809811,24116.24,17.0,False,completed,2026-07-25T13:51:54.118411,"Kolkata, IN",MacBook Pro (Chrome 128),Software subscription
TXN_20260725_04758_04c23a,ACC_RING_A,ACC43249524,35672.96,16.0,False,completed,2026-07-25T13:42:50.294112,"Chennai, IN",Samsung Galaxy S24 Ultra,Online payment
TXN_20260725_01275_f7c24e,ACC86445636,ACC15373430,22505.44,17.0,False,completed,2026-07-25T13:13:31.044985,"Mumbai, IN",Windows 11 (Edge 128),Urgent remittance
TXN_20260725_00929_e32cf2,ACC10897161,ACC36297523,33803.38,19.0,False,completed,2026-07-25T13:11:47.473031,"Pune, IN",Samsung Galaxy S24 Ultra,Invoice settlement
TXN_20260725_00539_a1f485,ACC57224534,ACC16314613,4577.25,5.0,False,completed,2026-07-25T13:09:33.976228,"Chennai, IN",Windows 11 (Edge 128),Online payment
TXN_20260725_02197_e86af0,ACC1004,ACC92107699,42306.04,26.0,False,completed,2026-07-25T12:59:54.100823,"Pune, IN",iPad Pro (Safari),Online payment
TXN_20260725_04055_498990,ACC43249524,ACC39727090,18683.96,27.0,False,completed,2026-07-25T12:37:13.574329,"Hyderabad, IN",Pixel 9 Pro,Urgent remittance
TXN_20260725_00646_41733f,ACC66777666,ACC16314613,29052.3,8.0,False,completed,2026-07-25T12:34:05.763943,"Pune, IN",iPhone 16 Pro Max,Utility bill
TXN_20260725_04027_f84d47,ACC59760987,ACC75385116,40135.16,10.0,False,completed,2026-07-25T12:22:21.126832,"Jaipur, IN",iPhone 16 Pro Max,Consulting fee
TXN_20260725_04127_c0f9b9,ACC1001,ACC86445636,31743.14,15.0,False,completed,2026-07-25T12:01:01.769922,"Kolkata, IN",Samsung Galaxy S24 Ultra,P2P transfer
TXN_20260725_04559_86903b,ACC43907404,ACC40593754,17532.79,15.0,False,completed,2026-07-25T11:56:20.721074,"Jaipur, IN",OnePlus 12,Consulting fee
TXN_20260725_02997_e0e0a4,ACC10897161,ACC15373430,33498.37,27.0,False,completed,2026-07-25T11:55:39.563838,"Pune, IN",MacBook Pro (Chrome 128),Software subscription
TXN_20260725_03751_b18ed8,ACC50081547,ACC15373430,24591.33,10.0,False,completed,2026-07-25T11:15:54.205864,"Bangalore, IN",MacBook Pro (Chrome 128),Invoice settlement
TXN_20260725_04968_5323bb,ACC40593754,ACC97828025,6167.87,12.0,False,completed,2026-07-25T11:07:35.980842,"Mumbai, IN",Samsung Galaxy S24 Ultra,Utility bill
TXN_20260725_00932_325315,ACC40593754,ACC72717142,34599.55,17.0,False,completed,2026-07-25T10:55:55.289154,"Pune, IN",MacBook Pro (Chrome 128),Software subscription
TXN_20260725_02956_427127,ACC86445636,ACC97828025,34363.37,19.0,False,completed,2026-07-25T10:54:48.490382,"Jaipur, IN",MacBook Pro (Chrome 128),Software subscription
TXN_20260725_03986_b19a46,ACC_RING_A,ACC50081547,10331.62,12.0,False,completed,2026-07-25T10:51:49.633394,"Chennai, IN",iPhone 16 Pro Max,Software subscription
TXN_20260725_00092_eabcdb,ACC61076366,ACC25189145,12195.91,19.0,False,completed,2026-07-25T10:50:35.176521,"Pune, IN",OnePlus 12,Consulting fee
TXN_20260725_01562_0c0fe9,ACC66777666,ACC1001,23956.91,13.0,False,completed,2026-07-25T10:47:31.927470,"Chennai, IN",Samsung Galaxy S24 Ultra,Consulting fee
TXN_20260725_00454_3198f0,ACC50081547,ACC1002,24218.31,28.0,False,completed,2026-07-25T10:32:28.185284,"Hyderabad, IN",Samsung Galaxy S24 Ultra,Grocery purchase
TXN_20260725_04357_a9fa8a,ACC65809811,ACC66777666,17281.72,20.0,False,completed,2026-07-25T10:28:32.209312,"Bangalore, IN",Samsung Galaxy S24 Ultra,Rent transfer
TXN_20260725_00761_d14bc6,ACC82456100,ACC1002,31956.56,24.0,False,completed,2026-07-25T10:19:51.347019,"Chennai, IN",iPad Pro (Safari),Consulting fee
TXN_20260725_01683_3d44d4,ACC57224534,ACC43467724,43924.17,10.0,False,completed,2026-07-25T10:14:27.160480,"Jaipur, IN",iPad Pro (Safari),Online payment
TXN_20260725_04666_d4fcb9,ACC72717142,ACC15373430,9544.93,14.0,False,completed,2026-07-25T09:33:42.166719,"Jaipur, IN",MacBook Pro (Chrome 128),Consulting fee
TXN_20260725_02235_18858a,ACC39727090,ACC91181015,17093.37,23.0,False,completed,2026-07-25T09:33:23.056607,"Kolkata, IN",iPhone 16 Pro Max,Rent transfer
TXN_20260725_03317_88dfa1,ACC1004,ACC75311120,22944.13,23.0,False,completed,2026-07-25T09:30:35.159438,"Mumbai, IN",Pixel 9 Pro,Vendor payment
TXN_20260725_01608_fb6d0b,ACC10897161,ACC75385116,13775.16,26.0,False,completed,2026-07-25T09:29:10.563078,"Kolkata, IN",Pixel 9 Pro,P2P transfer
TXN_20260725_00190_7b7b18,ACC64246741,ACC_RING_C,35840.28,6.0,False,completed,2026-07-25T09:28:53.870791,"Pune, IN",iPhone 16 Pro Max,Rent transfer
TXN_20260725_01242_b9d7b1,ACC70103438,ACC1004,27248.91,22.0,False,completed,2026-07-25T09:28:34.913529,"Kolkata, IN",iPad Pro (Safari),Grocery purchase
TXN_20260725_03324_3981fa,ACC1001,ACC1002,2406.06,23.0,False,completed,2026-07-25T09:22:18.117757,"Delhi, IN",Pixel 9 Pro,Grocery purchase
TXN_20260725_01446_9ae159,ACC1001,ACC15211290,11723.11,19.0,False,completed,2026-07-25T09:21:21.180681,"Mumbai, IN",Pixel 9 Pro,Grocery purchase
TXN_20260725_00848_3d6e6c,ACC86445636,ACC57029336,41967.95,24.0,False,completed,2026-07-25T09:19:40.622049,"Delhi, IN",Pixel 9 Pro,Consulting fee
TXN_20260725_04214_fc6684,ACC70103438,ACC64246741,43926.15,11.0,False,completed,2026-07-25T09:08:09.226815,"Mumbai, IN",OnePlus 12,Rent transfer
TXN_20260725_00771_57ae86,ACC97828025,ACC15211290,30037.67,21.0,False,completed,2026-07-25T09:03:04.710788,"Bangalore, IN",OnePlus 12,Vendor payment
TXN_20260725_03456_de2fea,ACC25189145,ACC_RING_B,25251.8,12.0,False,completed,2026-07-25T09:02:22.630239,"Chennai, IN",Pixel 9 Pro,Urgent remittance
TXN_20260725_03888_acb42e,ACC10897161,ACC15373430,18655.58,18.0,False,completed,2026-07-25T09:00:39.254169,"Ahmedabad, IN",Windows 11 (Edge 128),Consulting fee
TXN_20260725_04172_9c8407,ACC1003,ACC75385116,3344.72,14.0,False,completed,2026-07-25T08:45:42.574021,"Jaipur, IN",Samsung Galaxy S24 Ultra,Invoice settlement
TXN_20260725_00785_e31c94,ACC1002,ACC_RING_B,42625.35,9.0,False,completed,2026-07-25T08:44:02.965409,"Delhi, IN",MacBook Pro (Chrome 128),Software subscription
TXN_20260725_05017_55ed76,ACC74473089,ACC82456100,6988.63,20.0,False,completed,2026-07-25T08:33:45.397608,"Mumbai, IN",Samsung Galaxy S24 Ultra,Rent transfer
TXN_20260725_00039_fb14f3,ACC57224534,ACC43249524,100203.0,83.0,True,completed,2026-07-25T08:26:36.181639,"Pune, IN",MacBook Pro (Chrome 128),Utility bill
TXN_20260725_04034_49ef2c,ACC43907404,ACC39727090,20914.75,27.0,False,completed,2026-07-25T08:22:55.094993,"Hyderabad, IN",iPhone 16 Pro Max,Rent transfer
TXN_20260725_03624_937479,ACC36297523,ACC20858654,14845.17,18.0,False,completed,2026-07-25T08:11:15.319171,"Kolkata, IN",MacBook Pro (Chrome 128),Consulting fee
TXN_20260725_00392_937bf0,ACC39727090,ACC43467724,19390.25,14.0,False,completed,2026-07-25T08:06:18.364675,"Bangalore, IN",Windows 11 (Edge 128),Utility bill
TXN_20260725_02688_9d6757,ACC15373430,ACC_RING_B,38696.72,24.0,False,completed,2026-07-25T08:06:03.153555,"Jaipur, IN",Pixel 9 Pro,Rent transfer
TXN_20260725_04749_981f3b,ACC16314613,ACC50081547,2586.15,20.0,False,completed,2026-07-25T07:55:50.298198,"Ahmedabad, IN",MacBook Pro (Chrome 128),Invoice settlement
TXN_20260725_04920_dd18e3,ACC72717142,ACC1001,216117.0,71.0,True,completed,2026-07-25T07:54:14.873042,"Jaipur, IN",OnePlus 12,Software subscription
TXN_20260725_03430_9fa019,ACC97828025,ACC59760987,33500.19,26.0,False,completed,2026-07-25T07:33:34.095965,"Kolkata, IN",iPhone 16 Pro Max,Grocery purchase
TXN_20260725_03374_d3950f,ACC36297523,ACC_RING_A,36924.95,12.0,False,completed,2026-07-25T07:22:05.254310,"Mumbai, IN",iPad Pro (Safari),Invoice settlement
TXN_20260725_04051_ede72c,ACC43907404,ACC_RING_C,18213.79,18.0,False,completed,2026-07-25T07:05:23.528829,"Bangalore, IN",Samsung Galaxy S24 Ultra,Vendor payment
TXN_20260725_04747_378d7f,ACC97828025,ACC75385116,401.53,11.0,False,completed,2026-07-25T07:03:39.591873,"Hyderabad, IN",Samsung Galaxy S24 Ultra,Consulting fee
TXN_20260725_02247_ace340,ACC86445636,ACC91181015,9617.87,25.0,False,completed,2026-07-25T07:01:07.070216,"Hyderabad, IN",iPad Pro (Safari),Grocery purchase
TXN_20260725_00754_81d7b7,ACC59760987,ACC50081547,25340.68,21.0,False,completed,2026-07-25T06:50:46.486614,"Jaipur, IN",iPad Pro (Safari),Urgent remittance
TXN_20260725_03475_34f067,ACC72717142,ACC70103438,2162.71,20.0,False,completed,2026-07-25T06:37:59.483068,"Kolkata, IN",MacBook Pro (Chrome 128),Invoice settlement
TXN_20260725_01493_4b4741,ACC50081547,ACC1003,5016.31,10.0,False,completed,2026-07-25T06:36:57.931283,"Jaipur, IN",MacBook Pro (Chrome 128),Consulting fee
TXN_20260725_00187_62b712,ACC40593754,ACC10897161,42963.41,18.0,False,completed,2026-07-25T06:34:02.429565,"Bangalore, IN",OnePlus 12,Consulting fee
TXN_20260725_00106_f3436c,ACC20858654,ACC74473089,35883.28,22.0,False,completed,2026-07-25T06:27:23.362950,"Ahmedabad, IN",Windows 11 (Edge 128),Consulting fee
TXN_20260725_01866_acb3db,ACC65809811,ACC64246741,27148.28,13.0,False,completed,2026-07-25T06:18:45.466258,"Jaipur, IN",iPhone 16 Pro Max,Urgent remittance
TXN_20260725_05182_dae5a9,ACC64246741,ACC65809811,17616.04,21.0,False,completed,2026-07-25T06:17:46.891032,"Mumbai, IN",iPhone 16 Pro Max,Utility bill
TXN_20260725_03093_6e4d5e,ACC82456100,ACC64246741,15973.48,27.0,False,completed,2026-07-25T06:04:00.733751,"Mumbai, IN",OnePlus 12,Vendor payment
TXN_20260725_02556_78761f,ACC_RING_B,ACC40593754,731.65,18.0,False,completed,2026-07-25T06:00:28.425363,"Bangalore, IN",OnePlus 12,Grocery purchase
TXN_20260725_03843_8cc881,ACC25189145,ACC15211290,27943.06,13.0,False,completed,2026-07-25T05:59:42.083404,"Ahmedabad, IN",Windows 11 (Edge 128),Consulting fee
TXN_20260725_03157_31a710,ACC50081547,ACC_RING_C,44924.31,21.0,False,completed,2026-07-25T05:34:55.039053,"Delhi, IN",Pixel 9 Pro,Vendor payment
TXN_20260725_05106_a39c19,ACC82456100,ACC_RING_C,29140.99,18.0,False,completed,2026-07-25T05:32:05.950094,"Ahmedabad, IN",MacBook Pro (Chrome 128),Grocery purchase
TXN_20260725_04327_3c4556,ACC15373430,ACC43249524,6727.96,12.0,False,completed,2026-07-25T05:21:39.013003,"Ahmedabad, IN",Pixel 9 Pro,Urgent remittance
TXN_20260725_00694_677c3b,ACC61076366,ACC43907404,35727.05,25.0,False,completed,2026-07-25T05:18:36.010521,"Jaipur, IN",OnePlus 12,Consulting fee
TXN_20260725_00002_e0dad2,ACC1001,ACC86445636,63182.0,80.0,True,completed,2026-07-25T05:15:42.724729,"Mumbai, IN",Pixel 9 Pro,Consulting fee
TXN_20260725_02710_8f16f9,ACC36297523,ACC16314613,19832.48,20.0,False,completed,2026-07-25T05:10:38.243793,"Jaipur, IN",Windows 11 (Edge 128),Grocery purchase
TXN_20260725_01177_5e0f2e,ACC86445636,ACC16314613,26035.87,6.0,False,completed,2026-07-25T05:08:28.022060,"Kolkata, IN",Windows 11 (Edge 128),Utility bill
TXN_20260725_01123_0f173d,ACC65809811,ACC75385116,4517.66,16.0,False,completed,2026-07-25T05:06:49.326337,"Delhi, IN",iPad Pro (Safari),Vendor payment
TXN_20260725_05162_2c98a2,ACC65809811,ACC86445636,9749.2,10.0,False,completed,2026-07-25T04:49:41.884991,"Mumbai, IN",OnePlus 12,Software subscription
TXN_20260725_00591_e87b4e,ACC39727090,ACC1002,984.22,10.0,False,completed,2026-07-25T04:34:19.437811,"Ahmedabad, IN",Samsung Galaxy S24 Ultra,Invoice settlement
TXN_20260725_04116_71797d,ACC11706152,ACC1001,42909.27,15.0,False,completed,2026-07-25T04:16:11.569126,"Ahmedabad, IN",iPad Pro (Safari),Rent transfer
TXN_20260725_02937_2ed5c3,ACC1003,ACC74473089,8706.02,14.0,False,completed,2026-07-25T04:12:41.439518,"Delhi, IN",MacBook Pro (Chrome 128),Software subscription
TXN_20260725_01832_3131fb,ACC64246741,ACC43907404,37007.26,15.0,False,completed,2026-07-25T04:05:02.739199,"Pune, IN",Samsung Galaxy S24 Ultra,Online payment
TXN_20260725_02717_9302d2,ACC66777666,ACC65809811,18109.71,5.0,False,completed,2026-07-25T04:02:37.854888,"Kolkata, IN",iPad Pro (Safari),Invoice settlement
TXN_20260725_01379_b4e332,ACC64246741,ACC_RING_C,37074.35,22.0,False,completed,2026-07-25T04:00:13.957958,"Mumbai, IN",iPad Pro (Safari),P2P transfer
TXN_20260725_03563_560f93,ACC43907404,ACC70103438,30146.63,15.0,False,completed,2026-07-25T03:55:07.030189,"Bangalore, IN",Windows 11 (Edge 128),Utility bill
TXN_20260725_01121_b6cb7b,ACC61076366,ACC15211290,22231.22,24.0,False,completed,2026-07-25T03:42:38.675680,"Chennai, IN",OnePlus 12,Utility bill
TXN_20260725_02796_ca9117,ACC1004,ACC39727090,36758.82,10.0,False,completed,2026-07-25T03:38:20.337904,"Ahmedabad, IN",Pixel 9 Pro,Rent transfer
TXN_20260725_01663_fdf682,ACC15211290,ACC75311120,27991.72,15.0,False,completed,2026-07-25T03:28:10.314028,"Bangalore, IN",MacBook Pro (Chrome 128),Online payment
TXN_20260725_01743_3ffbcd,ACC1004,ACC75385116,23353.3,5.0,False,completed,2026-07-25T03:17:12.610003,"Ahmedabad, IN",iPhone 16 Pro Max,Online payment
TXN_20260725_04880_5bc98e,ACC57224534,ACC43907404,144966.0,95.0,True,completed,2026-07-25T02:59:49.307229,"Kolkata, IN",Samsung Galaxy S24 Ultra,Urgent remittance
TXN_20260725_04878_56ea92,ACC72717142,ACC15211290,18419.61,5.0,False,completed,2026-07-25T02:54:25.801919,"Pune, IN",Pixel 9 Pro,Online payment
TXN_20260725_05103_597ceb,ACC82456100,ACC15211290,31324.04,26.0,False,completed,2026-07-25T02:34:18.062779,"Mumbai, IN",Pixel 9 Pro,Grocery purchase
TXN_20260725_00511_306092,ACC43907404,ACC97828025,25114.49,28.0,False,completed,2026-07-25T02:33:58.431788,"Mumbai, IN",Pixel 9 Pro,Utility bill
TXN_20260725_00387_b32d40,ACC16314613,ACC1001,26463.67,21.0,False,completed,2026-07-25T02:32:38.001039,"Hyderabad, IN",Samsung Galaxy S24 Ultra,Online payment
TXN_20260725_01098_b34ccc,ACC_RING_C,ACC75311120,14799.84,23.0,False,completed,2026-07-25T02:13:22.365303,"Pune, IN",Samsung Galaxy S24 Ultra,Urgent remittance
TXN_20260725_03101_d14295,ACC64246741,ACC43467724,9253.92,7.0,False,completed,2026-07-25T01:58:34.480386,"Ahmedabad, IN",MacBook Pro (Chrome 128),Utility bill
TXN_20260725_04689_0c1b9b,ACC59760987,ACC1001,12897.12,12.0,False,completed,2026-07-25T01:51:06.065263,"Bangalore, IN",iPhone 16 Pro Max,Utility bill
TXN_20260725_04222_210078,ACC50081547,ACC10897161,7282.81,11.0,False,completed,2026-07-25T01:31:12.049712,"Jaipur, IN",Pixel 9 Pro,Utility bill
TXN_20260725_00340_7f8bb0,ACC65809811,ACC75385116,30087.62,6.0,False,completed,2026-07-25T01:22:53.278645,"Kolkata, IN",MacBook Pro (Chrome 128),Vendor payment
TXN_20260725_04259_bb469e,ACC10897161,ACC43467724,13056.49,24.0,False,completed,2026-07-25T01:19:01.895531,"Kolkata, IN",Samsung Galaxy S24 Ultra,Consulting fee
TXN_20260725_02417_767a51,ACC1004,ACC91181015,21488.11,12.0,False,completed,2026-07-25T01:00:17.700509,"Jaipur, IN",Windows 11 (Edge 128),Software subscription
TXN_20260725_05135_cdf636,ACC57224534,ACC97828025,31054.33,6.0,False,completed,2026-07-25T00:49:17.636239,"Kolkata, IN",Windows 11 (Edge 128),Online payment
TXN_20260725_04058_39d569,ACC86445636,ACC_RING_B,11794.86,20.0,False,completed,2026-07-25T00:22:56.174203,"Mumbai, IN",iPad Pro (Safari),Grocery purchase
TXN_20260725_00790_35a5ef,ACC92107699,ACC20858654,34751.46,14.0,False,completed,2026-07-25T00:18:58.093681,"Bangalore, IN",MacBook Pro (Chrome 128),Urgent remittance
TXN_20260725_02269_ce3117,ACC10897161,ACC16314613,9231.26,16.0,False,completed,2026-07-25T00:14:27.616400,"Pune, IN",OnePlus 12,P2P transfer
TXN_20260725_03421_daa383,ACC65809811,ACC75311120,30040.08,12.0,False,completed,2026-07-25T00:09:58.921157,"Mumbai, IN",Samsung Galaxy S24 Ultra,Online payment
TXN_20260724_04105_6d14a2,ACC43907404,ACC72717142,38454.17,27.0,False,completed,2026-07-24T23:42:50.257722,"Jaipur, IN",Samsung Galaxy S24 Ultra,Grocery purchase
TXN_20260724_01104_a634b1,ACC20858654,ACC64246741,25052.83,11.0,False,completed,2026-07-24T23:23:27.505667,"Bangalore, IN",Samsung Galaxy S24 Ultra,P2P transfer
TXN_20260724_04245_cb5c28,ACC_RING_B,ACC36297523,42067.61,14.0,False,completed,2026-07-24T23:18:39.510477,"Bangalore, IN",Windows 11 (Edge 128),Grocery purchase
TXN_20260724_01873_60cb5b,ACC1001,ACC1003,14826.38,10.0,False,completed,2026-07-24T23:18:03.792863,"Hyderabad, IN",iPad Pro (Safari),Consulting fee
TXN_20260724_04897_8733b7,ACC20858654,ACC70103438,9737.25,27.0,False,completed,2026-07-24T23:11:11.103222,"Delhi, IN",MacBook Pro (Chrome 128),Vendor payment
TXN_20260724_01498_2b3c9f,ACC43249524,ACC75311120,12480.27,21.0,False,completed,2026-07-24T23:09:17.301201,"Ahmedabad, IN",MacBook Pro (Chrome 128),Urgent remittance
TXN_20260724_04896_e25952,ACC43249524,ACC1002,2143.08,26.0,False,completed,2026-07-24T23:06:38.333909,"Kolkata, IN",iPhone 16 Pro Max,Online payment
TXN_20260724_01809_255822,ACC1002,ACC86445636,34201.47,17.0,False,completed,2026-07-24T22:58:15.924069,"Chennai, IN",Windows 11 (Edge 128),Rent transfer
TXN_20260724_02038_3233fa,ACC43467724,ACC20858654,35894.63,15.0,False,completed,2026-07-24T22:39:02.090106,"Delhi, IN",MacBook Pro (Chrome 128),Consulting fee
TXN_20260724_01172_fb988f,ACC64246741,ACC_RING_B,20437.56,24.0,False,completed,2026-07-24T22:31:07.710182,"Mumbai, IN",iPhone 16 Pro Max,Software subscription
TXN_20260724_01069_a25234,ACC65809811,ACC70103438,19306.71,19.0,False,completed,2026-07-24T22:28:53.132692,"Delhi, IN",Windows 11 (Edge 128),Invoice settlement
TXN_20260724_00346_4b9a6a,ACC57224534,ACC15373430,40658.94,28.0,False,completed,2026-07-24T22:19:33.034137,"Ahmedabad, IN",MacBook Pro (Chrome 128),P2P transfer
TXN_20260724_02551_91604a,ACC1002,ACC11706152,36347.99,5.0,False,completed,2026-07-24T22:15:59.040272,"Jaipur, IN",iPhone 16 Pro Max,Rent transfer
TXN_20260724_01610_5de14c,ACC36297523,ACC57224534,34161.04,12.0,False,completed,2026-07-24T22:15:16.740223,"Pune, IN",iPhone 16 Pro Max,Online payment
TXN_20260724_01270_9637f5,ACC43249524,ACC1002,17184.64,13.0,False,completed,2026-07-24T22:11:55.568321,"Chennai, IN",Samsung Galaxy S24 Ultra,Invoice settlement
TXN_20260724_03798_099475,ACC43249524,ACC97828025,13794.23,26.0,False,completed,2026-07-24T22:05:26.355097,"Pune, IN",OnePlus 12,Invoice settlement
TXN_20260724_01422_8e1430,ACC1002,ACC43907404,12752.95,14.0,False,completed,2026-07-24T22:04:40.819299,"Chennai, IN",Pixel 9 Pro,Invoice settlement
TXN_20260724_04260_3b0bb5,ACC75385116,ACC1004,24435.42,9.0,False,completed,2026-07-24T21:52:07.392487,"Jaipur, IN",MacBook Pro (Chrome 128),Online payment
TXN_20260724_02720_739a45,ACC25189145,ACC50081547,185291.0,83.0,True,completed,2026-07-24T21:47:02.153519,"Bangalore, IN",OnePlus 12,Vendor payment
TXN_20260724_04944_295930,ACC43907404,ACC1002,7627.63,15.0,False,completed,2026-07-24T21:37:42.537196,"Bangalore, IN",iPad Pro (Safari),Grocery purchase
TXN_20260724_01655_373409,ACC50081547,ACC11706152,4673.71,24.0,False,completed,2026-07-24T21:35:13.513936,"Ahmedabad, IN",MacBook Pro (Chrome 128),Invoice settlement
TXN_20260724_02700_285527,ACC92107699,ACC1003,5707.02,8.0,False,completed,2026-07-24T21:18:10.383322,"Chennai, IN",iPad Pro (Safari),Invoice settlement
TXN_20260724_00890_92dffe,ACC97828025,ACC75311120,34282.61,17.0,False,completed,2026-07-24T21:08:29.330925,"Chennai, IN",Samsung Galaxy S24 Ultra,Rent transfer
TXN_20260724_05074_27727a,ACC72717142,ACC_RING_C,25689.49,21.0,False,completed,2026-07-24T20:39:10.103447,"Ahmedabad, IN",iPhone 16 Pro Max,Grocery purchase
TXN_20260724_01041_865bec,ACC43249524,ACC1003,37680.79,17.0,False,completed,2026-07-24T20:31:24.480320,"Delhi, IN",iPad Pro (Safari),P2P transfer
TXN_20260724_01039_a1438c,ACC15211290,ACC86445636,27932.36,15.0,False,completed,2026-07-24T20:27:04.947181,"Kolkata, IN",iPad Pro (Safari),Grocery purchase
TXN_20260724_03705_0e9507,ACC66777666,ACC70103438,8171.72,8.0,False,completed,2026-07-24T20:25:26.844803,"Ahmedabad, IN",OnePlus 12,Rent transfer
TXN_20260724_01779_2aef36,ACC1001,ACC1003,28345.82,17.0,False,completed,2026-07-24T20:18:20.000567,"Ahmedabad, IN",Pixel 9 Pro,Grocery purchase
TXN_20260724_00044_a0f518,ACC_RING_B,ACC91181015,93095.0,91.0,True,completed,2026-07-24T20:02:25.249715,"Mumbai, IN",Windows 11 (Edge 128),Software subscription
TXN_20260724_02908_981463,ACC75385116,ACC10897161,24571.42,19.0,False,completed,2026-07-24T19:56:27.487851,"Pune, IN",Windows 11 (Edge 128),Urgent remittance
TXN_20260724_03860_1eab03,ACC1004,ACC_RING_C,26378.32,6.0,False,completed,2026-07-24T19:50:43.124952,"Jaipur, IN",Windows 11 (Edge 128),Urgent remittance
TXN_20260724_01525_2d33c4,ACC75311120,ACC20858654,38303.33,11.0,False,completed,2026-07-24T19:49:00.535212,"Ahmedabad, IN",OnePlus 12,Consulting fee
TXN_20260724_00516_858e5d,ACC50081547,ACC59760987,41979.61,15.0,False,completed,2026-07-24T19:41:26.986529,"Delhi, IN",Pixel 9 Pro,Grocery purchase
TXN_20260724_04674_36b7cb,ACC10897161,ACC11706152,19484.68,13.0,False,completed,2026-07-24T19:38:06.113318,"Hyderabad, IN",Windows 11 (Edge 128),Urgent remittance
TXN_20260724_02342_fb26c9,ACC64246741,ACC57224534,21142.72,19.0,False,completed,2026-07-24T19:22:08.022868,"Ahmedabad, IN",iPhone 16 Pro Max,Consulting fee
TXN_20260724_01977_34495a,ACC65809811,ACC59760987,4150.4,21.0,False,completed,2026-07-24T19:05:52.706783,"Bangalore, IN",OnePlus 12,Online payment
TXN_20260724_02529_121741,ACC10897161,ACC40593754,11526.66,26.0,False,completed,2026-07-24T18:57:41.992227,"Bangalore, IN",Pixel 9 Pro,Consulting fee
TXN_20260724_04569_76f920,ACC_RING_A,ACC11706152,33805.23,15.0,False,completed,2026-07-24T18:56:33.144861,"Jaipur, IN",Samsung Galaxy S24 Ultra,Urgent remittance
TXN_20260724_05168_b34712,ACC10897161,ACC70103438,14340.51,8.0,False,completed,2026-07-24T18:24:04.944802,"Chennai, IN",Samsung Galaxy S24 Ultra,Software subscription
TXN_20260724_03248_ff1e90,ACC57224534,ACC40593754,34402.63,6.0,False,completed,2026-07-24T18:22:02.178519,"Bangalore, IN",OnePlus 12,Vendor payment
TXN_20260724_00066_db6b42,ACC75385116,ACC1001,34419.19,9.0,False,completed,2026-07-24T17:59:00.090539,"Bangalore, IN",iPad Pro (Safari),Online payment
TXN_20260724_02476_1638a7,ACC75385116,ACC59760987,4533.37,27.0,False,completed,2026-07-24T17:51:45.356799,"Mumbai, IN",iPhone 16 Pro Max,Software subscription
TXN_20260724_04887_8b1736,ACC61076366,ACC40593754,17781.35,12.0,False,completed,2026-07-24T17:36:28.800199,"Ahmedabad, IN",Pixel 9 Pro,Urgent remittance
TXN_20260724_00689_76146e,ACC43249524,ACC50081547,39489.63,27.0,False,completed,2026-07-24T17:33:46.972920,"Ahmedabad, IN",Pixel 9 Pro,Rent transfer
TXN_20260724_03864_b2cf7a,ACC70103438,ACC1001,4309.38,22.0,False,completed,2026-07-24T17:30:45.511317,"Kolkata, IN",Windows 11 (Edge 128),Consulting fee
TXN_20260724_04384_15280d,ACC72717142,ACC66777666,25005.21,10.0,False,completed,2026-07-24T17:20:01.040731,"Mumbai, IN",OnePlus 12,Urgent remittance
TXN_20260724_01523_db8123,ACC75385116,ACC57029336,30458.13,22.0,False,completed,2026-07-24T17:15:15.847113,"Delhi, IN",MacBook Pro (Chrome 128),Online payment
TXN_20260724_02906_275e32,ACC50081547,ACC10897161,37809.72,25.0,False,completed,2026-07-24T17:05:20.799438,"Hyderabad, IN",iPhone 16 Pro Max,Software subscription
TXN_20260724_04074_ec9f5d,ACC39727090,ACC57224534,15183.52,9.0,False,completed,2026-07-24T16:59:28.992519,"Pune, IN",OnePlus 12,Grocery purchase
TXN_20260724_01466_6444aa,ACC1001,ACC43467724,40728.39,12.0,False,completed,2026-07-24T16:54:17.116976,"Bangalore, IN",MacBook Pro (Chrome 128),Rent transfer
TXN_20260724_00328_8cc802,ACC50081547,ACC75385116,12945.37,28.0,False,completed,2026-07-24T16:50:07.273926,"Pune, IN",Windows 11 (Edge 128),Software subscription
TXN_20260724_03278_eb94f1,ACC40593754,ACC1003,24952.99,11.0,False,completed,2026-07-24T16:23:45.518295,"Jaipur, IN",Samsung Galaxy S24 Ultra,Utility bill
TXN_20260724_02187_fff1d8,ACC1004,ACC40593754,40202.78,24.0,False,completed,2026-07-24T15:44:23.374695,"Chennai, IN",iPad Pro (Safari),Invoice settlement
TXN_20260724_03019_dbdb18,ACC36297523,ACC86445636,26663.61,27.0,False,completed,2026-07-24T15:43:58.672931,"Bangalore, IN",Windows 11 (Edge 128),Vendor payment
